Année,Autres,Crimes Sexuels,Crimes Violents,Crimes contre la Santé Publique,Destructions et Atteintes aux Biens et à l'Ordre Public,Extorsion et Chantage,Fraudes et Falsifications,Violations de la Propriété,code
2020.0,2654.0,483.0,1412.0,726.0,1289.0,741.0,2960.0,8712.0,1.0
2020.0,2102.0,445.0,1159.0,537.0,935.0,600.0,1506.0,5302.0,2.0
2020.0,908.0,186.0,439.0,199.0,345.0,250.0,874.0,1959.0,3.0
2020.0,786.0,98.0,430.0,425.0,282.0,290.0,772.0,1987.0,4.0
2020.0,450.0,82.0,260.0,448.0,183.0,116.0,519.0,1164.0,5.0
2020.0,2723.0,260.0,1225.0,1358.0,582.0,821.0,2768.0,5677.0,6.0
2020.0,1963.0,264.0,723.0,587.0,563.0,351.0,1355.0,3587.0,7.0
2020.0,1319.0,209.0,648.0,395.0,522.0,354.0,951.0,2451.0,8.0
2020.0,803.0,172.0,464.0,224.0,309.0,253.0,728.0,1609.0,9.0
2020.0,1341.0,374.0,632.0,352.0,519.0,437.0,971.0,3306.0,10.0
2020.0,1186.0,214.0,767.0,491.0,575.0,375.0,1167.0,3977.0,11.0
2020.0,838.0,171.0,382.0,225.0,353.0,223.0,988.0,1819.0,12.0
2020.0,2969.0,375.0,1593.0,1538.0,938.0,874.0,3544.0,11516.0,13.0
2020.0,2093.0,487.0,959.0,829.0,679.0,486.0,1631.0,3839.0,14.0
2020.0,567.0,103.0,247.0,147.0,137.0,124.0,471.0,802.0,15.0
2020.0,1049.0,267.0,556.0,211.0,355.0,298.0,1379.0,2759.0,16.0
2020.0,2175.0,510.0,1280.0,1112.0,960.0,557.0,2277.0,7068.0,17.0
2020.0,809.0,171.0,449.0,193.0,389.0,261.0,790.0,2278.0,18.0
2020.0,612.0,128.0,310.0,242.0,175.0,188.0,826.0,1359.0,19.0
2020.0,1404.0,260.0,814.0,538.0,515.0,358.0,1306.0,3745.0,21.0
2020.0,2263.0,421.0,1369.0,636.0,1056.0,626.0,2354.0,5513.0,22.0
2020.0,513.0,112.0,230.0,210.0,218.0,161.0,461.0,908.0,23.0
2020.0,1217.0,274.0,669.0,332.0,500.0,292.0,1450.0,3348.0,24.0
2020.0,1589.0,301.0,853.0,569.0,565.0,507.0,1697.0,3299.0,25.0
2020.0,1690.0,285.0,773.0,809.0,755.0,443.0,1425.0,5378.0,26.0
2020.0,2371.0,568.0,1463.0,654.0,903.0,617.0,2142.0,6374.0,27.0
2020.0,1670.0,311.0,907.0,420.0,484.0,449.0,1254.0,3270.0,28.0
2020.0,2585.0,591.0,1487.0,998.0,1330.0,596.0,3012.0,6672.0,29.0
2020.0,2583.0,474.0,1582.0,865.0,984.0,800.0,2673.0,9069.0,30.0
2020.0,4070.0,702.0,2568.0,982.0,1922.0,1076.0,4994.0,16138.0,31.0
2020.0,779.0,163.0,451.0,259.0,228.0,193.0,836.0,1815.0,32.0
2020.0,4744.0,939.0,3160.0,1102.0,1893.0,1300.0,6373.0,18522.0,33.0
2020.0,3869.0,607.0,2311.0,2292.0,1624.0,1001.0,3761.0,14958.0,34.0
2020.0,3027.0,723.0,1998.0,1079.0,1443.0,671.0,3300.0,8546.0,35.0
2020.0,698.0,171.0,458.0,119.0,241.0,216.0,740.0,2020.0,36.0
2020.0,1751.0,420.0,985.0,320.0,772.0,408.0,2360.0,5808.0,37.0
2020.0,5571.0,841.0,3139.0,1879.0,2662.0,1453.0,4752.0,18892.0,38.0
2020.0,1097.0,224.0,532.0,329.0,457.0,354.0,1365.0,2443.0,39.0
2020.0,1432.0,310.0,853.0,557.0,592.0,366.0,1735.0,4509.0,40.0
2020.0,1125.0,262.0,584.0,161.0,410.0,282.0,973.0,2481.0,41.0
2020.0,1361.0,293.0,781.0,464.0,496.0,341.0,1658.0,3819.0,42.0
2020.0,988.0,180.0,419.0,774.0,284.0,286.0,963.0,1632.0,43.0
2020.0,3483.0,755.0,2464.0,1163.0,2009.0,1004.0,4631.0,18273.0,44.0
2020.0,2153.0,365.0,1089.0,530.0,638.0,547.0,2107.0,4652.0,45.0
2020.0,628.0,165.0,364.0,335.0,222.0,211.0,805.0,1554.0,46.0
2020.0,1253.0,205.0,844.0,249.0,397.0,369.0,1151.0,3458.0,47.0
2020.0,298.0,60.0,125.0,110.0,151.0,96.0,260.0,647.0,48.0
2020.0,1872.0,517.0,1115.0,395.0,896.0,482.0,2178.0,6613.0,49.0
2020.0,1429.0,349.0,774.0,273.0,511.0,316.0,1521.0,2749.0,50.0
2020.0,1497.0,229.0,738.0,266.0,686.0,458.0,1230.0,4701.0,51.0
2020.0,629.0,124.0,349.0,152.0,339.0,148.0,542.0,1573.0,52.0
2020.0,1062.0,260.0,595.0,329.0,460.0,264.0,1031.0,1950.0,53.0
2020.0,1563.0,313.0,777.0,325.0,666.0,502.0,1224.0,3043.0,54.0
2020.0,902.0,149.0,455.0,235.0,221.0,241.0,668.0,1651.0,55.0
2020.0,2104.0,589.0,1401.0,569.0,1073.0,500.0,2461.0,7493.0,56.0
2020.0,2629.0,429.0,1476.0,937.0,942.0,728.0,2140.0,5951.0,57.0
2020.0,791.0,186.0,414.0,231.0,275.0,227.0,1033.0,2730.0,58.0
2020.0,3508.0,625.0,2472.0,1192.0,1361.0,927.0,2733.0,8758.0,59.0
2020.0,3762.0,680.0,2261.0,799.0,1626.0,999.0,3342.0,11270.0,60.0
2020.0,1365.0,273.0,640.0,320.0,595.0,427.0,1021.0,2371.0,61.0
2020.0,2946.0,590.0,1762.0,829.0,804.0,672.0,2293.0,5933.0,62.0
2020.0,1576.0,279.0,765.0,419.0,785.0,464.0,2029.0,4462.0,63.0
2020.0,1220.0,261.0,674.0,358.0,435.0,303.0,1404.0,3281.0,64.0
2020.0,620.0,108.0,323.0,287.0,291.0,178.0,715.0,1532.0,65.0
2020.0,2078.0,362.0,1368.0,687.0,863.0,648.0,2454.0,7623.0,66.0
2020.0,3004.0,575.0,1578.0,603.0,1062.0,976.0,2789.0,6039.0,67.0
2020.0,2346.0,505.0,1235.0,613.0,899.0,674.0,2148.0,4296.0,68.0
2020.0,3167.0,594.0,1991.0,963.0,1147.0,957.0,3792.0,12983.0,69.0
2020.0,1129.0,200.0,602.0,196.0,326.0,284.0,1003.0,2124.0,70.0
