Année,Autres,Crimes Sexuels,Crimes Violents,Crimes contre la Santé Publique,Destructions et Atteintes aux Biens et à l'Ordre Public,Extorsion et Chantage,Fraudes et Falsifications,Violations de la Propriété,code
2021.0,1578.0,338.0,1003.0,697.0,628.0,477.0,1930.0,4468.0,71.0
2021.0,2505.0,575.0,1247.0,252.0,771.0,642.0,2415.0,5035.0,72.0
2021.0,1508.0,321.0,856.0,394.0,591.0,429.0,1882.0,4381.0,73.0
2021.0,3612.0,692.0,1997.0,2526.0,955.0,1028.0,4386.0,9991.0,74.0
2021.0,2496.0,508.0,1472.0,689.0,688.0,614.0,2142.0,5148.0,76.0
2021.0,2644.0,429.0,1271.0,1799.0,557.0,646.0,2103.0,5651.0,77.0
2021.0,1553.0,296.0,659.0,585.0,496.0,398.0,1707.0,3745.0,78.0
2021.0,1633.0,450.0,812.0,326.0,523.0,462.0,1336.0,3380.0,79.0
2021.0,2193.0,480.0,1387.0,456.0,585.0,592.0,1623.0,4578.0,80.0
2021.0,1353.0,288.0,647.0,408.0,386.0,328.0,1238.0,2731.0,81.0
2021.0,814.0,207.0,476.0,235.0,343.0,271.0,877.0,2115.0,82.0
2021.0,3661.0,655.0,2270.0,1236.0,937.0,1306.0,4538.0,11283.0,83.0
2021.0,2024.0,343.0,1138.0,1101.0,683.0,662.0,2324.0,7053.0,84.0
2021.0,2727.0,650.0,1499.0,779.0,1050.0,713.0,3233.0,7262.0,85.0
2021.0,1532.0,359.0,691.0,278.0,531.0,404.0,1527.0,3265.0,86.0
2021.0,942.0,221.0,454.0,163.0,270.0,242.0,961.0,1802.0,87.0
2021.0,1442.0,338.0,890.0,411.0,563.0,391.0,1681.0,3260.0,88.0
2021.0,1752.0,364.0,1094.0,943.0,477.0,513.0,2195.0,3654.0,89.0
2021.0,2495.0,445.0,1427.0,818.0,663.0,754.0,2192.0,6992.0,91.0
2021.0,2281.0,393.0,1289.0,731.0,554.0,673.0,1875.0,5993.0,95.0
2021.0,1956.0,351.0,1926.0,982.0,539.0,1209.0,1794.0,4750.0,971.0
2021.0,1687.0,401.0,1682.0,1073.0,367.0,827.0,1278.0,2795.0,972.0
2021.0,2310.0,448.0,2276.0,395.0,379.0,1086.0,997.0,4140.0,973.0
2021.0,2512.0,891.0,3091.0,990.0,671.0,1014.0,1924.0,4694.0,974.0
2021.0,581.0,165.0,776.0,44.0,387.0,470.0,197.0,998.0,976.0
2021.0,462.0,54.0,447.0,131.0,133.0,265.0,246.0,1209.0,978.0
2021.0,1115.0,328.0,1748.0,982.0,170.0,314.0,508.0,2209.0,987.0
2021.0,1155.0,288.0,1700.0,499.0,789.0,409.0,325.0,3653.0,988.0
2021.0,571.0,52.0,366.0,210.0,279.0,180.0,755.0,1241.0,0.0
2021.0,766.0,115.0,352.0,259.0,436.0,276.0,894.0,1155.0,0.0
